"topic","term","beta"
2,"remain",8.80706538013056e-07
3,"remain",8.87806159954261e-07
4,"remain",0.000233912677203958
5,"remain",8.38298856895678e-07
6,"remain",9.00372033724334e-07
1,"c",8.90819393494524e-07
2,"c",0.00027389973332206
3,"c",8.87806159954261e-07
4,"c",8.63146410346709e-07
5,"c",9.22128742585246e-06
6,"c",9.00372033724334e-07
1,"prevent",0.00021468747383218
2,"prevent",8.80706538013056e-07
3,"prevent",9.76586775949687e-06
4,"prevent",1.81260746172809e-05
5,"prevent",8.38298856895678e-07
6,"prevent",9.00372033724334e-07
1,"event",8.90819393494524e-07
2,"event",5.37230988187964e-05
3,"event",8.87806159954261e-07
4,"event",8.63146410346709e-07
5,"event",8.38298856895678e-07
6,"event",9.00372033724334e-07
1,"cumbersome",9.79901332843977e-06
2,"cumbersome",0.00011537255647971
3,"cumbersome",8.87806159954261e-07
4,"cumbersome",8.63146410346709e-07
5,"cumbersome",8.38298856895678e-07
6,"cumbersome",9.00372033724334e-07
1,"bloated",8.90819393494524e-07
2,"bloated",8.01442949591881e-05
3,"bloated",1.86439293590395e-05
4,"bloated",8.63146410346709e-07
5,"bloated",8.38298856895678e-07
6,"bloated",9.00372033724334e-07
1,"hungry",9.79901332843977e-06
2,"hungry",2.73019026784047e-05
3,"hungry",1.86439293590395e-05
4,"hungry",8.63146410346709e-07
5,"hungry",8.38298856895678e-07
6,"hungry",4.59189737199411e-05
1,"childhood",8.90819393494524e-07
2,"childhood",8.80706538013056e-07
3,"childhood",8.87806159954261e-07
4,"childhood",8.63146410346709e-07
5,"childhood",8.38298856895678e-07
6,"childhood",6.39264143944278e-05
1,"drawback",8.90819393494524e-07
2,"drawback",8.80706538013056e-07
3,"drawback",7.19122989562951e-05
4,"drawback",8.63146410346709e-07
5,"drawback",2.5987264563766e-05
6,"drawback",9.00372033724334e-07
1,"fr",8.90819393494524e-07
2,"fr",6.25301641989269e-05
3,"fr",9.76586775949687e-06
4,"fr",9.4946105138138e-06
5,"fr",6.790220740855e-05
6,"fr",9.00372033724334e-07
1,"traditional",8.90819393494524e-07
2,"traditional",8.80706538013056e-07
3,"traditional",8.87806159954261e-07
4,"traditional",8.63146410346709e-07
5,"traditional",8.38298856895678e-07
6,"traditional",4.59189737199411e-05
1,"therapy",8.90819393494524e-07
2,"therapy",8.80706538013056e-07
3,"therapy",5.41561757572099e-05
4,"therapy",8.63146410346709e-07
5,"therapy",8.38298856895678e-07
6,"therapy",9.00372033724334e-07
1,"notif",8.90819393494524e-07
2,"notif",9.68777191814362e-06
3,"notif",8.87806159954261e-07
4,"notif",8.63146410346709e-07
5,"notif",3.43702531327228e-05
6,"notif",9.00372033724334e-07
1,"overrated",9.79901332843977e-06
2,"overrated",8.80706538013056e-07
3,"overrated",2.75219909585821e-05
4,"overrated",8.63146410346709e-07
5,"overrated",3.43702531327228e-05
6,"overrated",9.90409237096768e-06
1,"server",0.000125605534482728
2,"server",8.80706538013056e-07
3,"server",8.87806159954261e-07
4,"server",9.4946105138138e-06
5,"server",8.38298856895678e-07
6,"server",9.00372033724334e-07
1,"increased",8.90819393494524e-07
2,"increased",8.80706538013056e-07
3,"increased",8.87806159954261e-07
4,"increased",8.63146410346709e-07
5,"increased",8.38298856895678e-07
6,"increased",9.99412957434012e-05
1,"lovers",8.90819393494524e-07
2,"lovers",8.80706538013056e-07
3,"lovers",8.87806159954261e-07
4,"lovers",8.63146410346709e-07
5,"lovers",8.38298856895678e-07
6,"lovers",0.000352045465186215
1,"inconsistent",9.79901332843977e-06
2,"inconsistent",9.68777191814362e-06
3,"inconsistent",8.87806159954261e-07
4,"inconsistent",0.000182123892583156
5,"inconsistent",8.38298856895678e-07
6,"inconsistent",9.00372033724334e-07
1,"nevermind",8.90819393494524e-07
2,"nevermind",8.80706538013056e-07
3,"nevermind",3.64000525581247e-05
4,"nevermind",9.4946105138138e-06
5,"nevermind",8.38298856895678e-07
6,"nevermind",9.90409237096768e-06
1,"base",8.90819393494524e-07
2,"base",0.000168214948760494
3,"base",8.87806159954261e-07
4,"base",8.63146410346709e-07
5,"base",8.38298856895678e-07
6,"base",1.8907812708211e-05
1,"thirteen",8.90819393494524e-07
2,"thirteen",0.000141793752620102
3,"thirteen",8.87806159954261e-07
4,"thirteen",8.63146410346709e-07
5,"thirteen",8.38298856895678e-07
6,"thirteen",9.00372033724334e-07
1,"containing",8.90819393494524e-07
2,"containing",4.49160334386658e-05
3,"containing",8.87806159954261e-07
4,"containing",8.63146410346709e-07
5,"containing",8.38298856895678e-07
6,"containing",9.00372033724334e-07
1,"banned",8.90819393494524e-07
2,"banned",8.80706538013056e-07
3,"banned",1.86439293590395e-05
4,"banned",9.4946105138138e-06
5,"banned",8.38298856895678e-07
6,"banned",1.8907812708211e-05
1,"unfollow",9.79901332843977e-06
2,"unfollow",4.49160334386658e-05
3,"unfollow",8.87806159954261e-07
4,"unfollow",8.63146410346709e-07
5,"unfollow",8.38298856895678e-07
6,"unfollow",9.00372033724334e-07
1,"tvs",8.90819393494524e-07
2,"tvs",9.68777191814362e-06
3,"tvs",8.87806159954261e-07
4,"tvs",8.63146410346709e-07
5,"tvs",8.38298856895678e-07
6,"tvs",4.59189737199411e-05
1,"y",8.90819393494524e-07
2,"y",8.80706538013056e-07
3,"y",8.87806159954261e-07
4,"y",8.63146410346709e-07
5,"y",8.38298856895678e-07
6,"y",0.000253004541476538
1,"payer",3.65235951332755e-05
2,"payer",8.80706538013056e-07
3,"payer",9.76586775949687e-06
4,"payer",8.63146410346709e-07
5,"payer",8.38298856895678e-07
6,"payer",9.00372033724334e-07
1,"fell",8.90819393494524e-07
2,"fell",8.80706538013056e-07
3,"fell",8.87806159954261e-07
4,"fell",4.40204669276821e-05
5,"fell",8.38298856895678e-07
6,"fell",4.59189737199411e-05
1,"spammed",8.90819393494524e-07
2,"spammed",8.80706538013056e-07
3,"spammed",4.52781141576672e-05
4,"spammed",8.63146410346709e-07
5,"spammed",8.38298856895678e-07
6,"spammed",9.00372033724334e-07
1,"posted",8.90819393494524e-07
2,"posted",9.77584257194491e-05
3,"posted",8.87806159954261e-07
4,"posted",8.63146410346709e-07
5,"posted",8.38298856895678e-07
6,"posted",9.00372033724334e-07
1,"comments",8.90819393494524e-07
2,"comments",8.80706538013056e-07
3,"comments",0.000311619962143945
4,"comments",8.63146410346709e-07
5,"comments",8.38298856895678e-07
6,"comments",9.00372033724334e-07
1,"sucked",8.90819393494524e-07
2,"sucked",0.00010656549109958
3,"sucked",8.87806159954261e-07
4,"sucked",8.63146410346709e-07
5,"sucked",8.38298856895678e-07
6,"sucked",9.00372033724334e-07
1,"moves",8.90819393494524e-07
2,"moves",8.80706538013056e-07
3,"moves",8.87806159954261e-07
4,"moves",0.000182123892583156
5,"moves",8.38298856895678e-07
6,"moves",9.00372033724334e-07
1,"enables",8.90819393494524e-07
2,"enables",8.80706538013056e-07
3,"enables",8.87806159954261e-07
4,"enables",8.63146410346709e-07
5,"enables",8.38298856895678e-07
6,"enables",6.39264143944278e-05
1,"sticking",8.90819393494524e-07
2,"sticking",8.80706538013056e-07
3,"sticking",8.87806159954261e-07
4,"sticking",1.81260746172809e-05
5,"sticking",5.11362302706364e-05
6,"sticking",9.00372033724334e-07
1,"beats",8.90819393494524e-07
2,"beats",9.77584257194491e-05
3,"beats",5.41561757572099e-05
4,"beats",8.63146410346709e-07
5,"beats",8.38298856895678e-07
6,"beats",9.00372033724334e-07
1,"resources",8.90819393494524e-07
2,"resources",9.68777191814362e-06
3,"resources",8.87806159954261e-07
4,"resources",5.26519310311492e-05
5,"resources",8.38298856895678e-07
6,"resources",9.00372033724334e-07
1,"edition",1.8707207263385e-05
2,"edition",9.68777191814362e-06
3,"edition",8.87806159954261e-07
4,"edition",1.81260746172809e-05
5,"edition",8.38298856895678e-07
6,"edition",9.90409237096768e-06
1,"equal",9.79901332843977e-06
2,"equal",8.80706538013056e-07
3,"equal",9.76586775949687e-06
4,"equal",1.81260746172809e-05
5,"equal",8.38298856895678e-07
6,"equal",2.79115330454544e-05
1,"preference",8.90819393494524e-07
2,"preference",8.80706538013056e-07
3,"preference",8.07903605558377e-05
4,"preference",8.63146410346709e-07
5,"preference",8.38298856895678e-07
6,"preference",0.000171971058441348
1,"visuals",2.76154011983302e-05
2,"visuals",8.80706538013056e-07
3,"visuals",8.87806159954261e-07
4,"visuals",8.63146410346709e-07
5,"visuals",8.38298856895678e-07
6,"visuals",2.79115330454544e-05
1,"roughly",9.79901332843977e-06
2,"roughly",8.80706538013056e-07
3,"roughly",8.87806159954261e-07
4,"roughly",8.71777874450176e-05
5,"roughly",8.38298856895678e-07
6,"roughly",9.00372033724334e-07
1,"lg",9.79901332843977e-06
2,"lg",8.80706538013056e-07
3,"lg",8.87806159954261e-07
4,"lg",0.000104440715651952
5,"lg",8.38298856895678e-07
6,"lg",9.90409237096768e-06
1,"bent",1.8707207263385e-05
2,"bent",8.80706538013056e-07
3,"bent",8.87806159954261e-07
4,"bent",3.53890028242151e-05
5,"bent",8.38298856895678e-07
6,"bent",9.00372033724334e-07
1,"flat",9.79901332843977e-06
2,"flat",8.80706538013056e-07
3,"flat",8.87806159954261e-07
4,"flat",6.99148592380834e-05
5,"flat",9.22128742585246e-06
6,"flat",9.00372033724334e-07
1,"easiest",8.90819393494524e-07
2,"easiest",8.80706538013056e-07
3,"easiest",8.87806159954261e-07
4,"easiest",8.63146410346709e-07
5,"easiest",8.38298856895678e-07
6,"easiest",0.000117948736417888
1,"term",1.8707207263385e-05
2,"term",8.89513603393186e-05
3,"term",8.87806159954261e-07
4,"term",8.63146410346709e-07
5,"term",8.38298856895678e-07
6,"term",9.00372033724334e-07
1,"preventing",8.90819393494524e-07
2,"preventing",8.80706538013056e-07
3,"preventing",8.87806159954261e-07
4,"preventing",8.63146410346709e-07
5,"preventing",8.46681845464636e-05
6,"preventing",9.00372033724334e-07
1,"discographies",8.90819393494524e-07
2,"discographies",9.68777191814362e-06
3,"discographies",2.75219909585821e-05
4,"discographies",9.4946105138138e-06
5,"discographies",8.38298856895678e-07
6,"discographies",9.00372033724334e-07
1,"vinyl",2.76154011983302e-05
2,"vinyl",8.80706538013056e-07
3,"vinyl",8.87806159954261e-07
4,"vinyl",8.63146410346709e-07
5,"vinyl",8.38298856895678e-07
6,"vinyl",2.79115330454544e-05
1,"links",8.90819393494524e-07
2,"links",0.000441233975544541
3,"links",8.87806159954261e-07
4,"links",9.4946105138138e-06
5,"links",1.76042759948093e-05
6,"links",9.00372033724334e-07
1,"earphones",8.90819393494524e-07
2,"earphones",8.80706538013056e-07
3,"earphones",8.87806159954261e-07
4,"earphones",0.00019938682079009
5,"earphones",8.38298856895678e-07
6,"earphones",3.69152533826978e-05
1,"eventually",0.000464116904010647
2,"eventually",8.80706538013056e-07
3,"eventually",8.87806159954261e-07
4,"eventually",8.63146410346709e-07
5,"eventually",8.38298856895678e-07
6,"eventually",9.00372033724334e-07
1,"purely",8.90819393494524e-07
2,"purely",8.80706538013056e-07
3,"purely",8.87806159954261e-07
4,"purely",8.63146410346709e-07
5,"purely",9.22128742585246e-06
6,"purely",4.59189737199411e-05
1,"streamer",8.90819393494524e-07
2,"streamer",8.80706538013056e-07
3,"streamer",3.64000525581247e-05
4,"streamer",2.6757538720748e-05
5,"streamer",8.38298856895678e-07
6,"streamer",9.00372033724334e-07
1,"relaxing",8.90819393494524e-07
2,"relaxing",8.80706538013056e-07
3,"relaxing",7.19122989562951e-05
4,"relaxing",8.63146410346709e-07
5,"relaxing",8.38298856895678e-07
6,"relaxing",4.59189737199411e-05
1,"hopes",8.90819393494524e-07
2,"hopes",3.61089680585353e-05
3,"hopes",1.86439293590395e-05
4,"hopes",8.63146410346709e-07
5,"hopes",8.38298856895678e-07
6,"hopes",2.79115330454544e-05
1,"alive",8.90819393494524e-07
2,"alive",8.80706538013056e-07
3,"alive",8.87806159954261e-07
4,"alive",8.63146410346709e-07
5,"alive",7.62851959775067e-05
6,"alive",1.8907812708211e-05
1,"requests",0.000107789146612837
2,"requests",8.80706538013056e-07
3,"requests",7.19122989562951e-05
4,"requests",8.63146410346709e-07
5,"requests",8.38298856895678e-07
6,"requests",9.00372033724334e-07
1,"tge",8.90819393494524e-07
2,"tge",8.80706538013056e-07
3,"tge",8.87806159954261e-07
4,"tge",1.81260746172809e-05
5,"tge",9.30511731154204e-05
6,"tge",9.00372033724334e-07
1,"misleading",8.90819393494524e-07
2,"misleading",8.80706538013056e-07
3,"misleading",6.30342373567525e-05
4,"misleading",8.63146410346709e-07
5,"misleading",8.38298856895678e-07
6,"misleading",9.00372033724334e-07
1,"obsolete",1.8707207263385e-05
2,"obsolete",8.80706538013056e-07
3,"obsolete",8.87806159954261e-07
4,"obsolete",3.53890028242151e-05
5,"obsolete",8.38298856895678e-07
6,"obsolete",9.00372033724334e-07
1,"screwed",8.90819393494524e-07
2,"screwed",8.80706538013056e-07
3,"screwed",4.52781141576672e-05
4,"screwed",0.000294332925928228
5,"screwed",8.38298856895678e-07
6,"screwed",9.00372033724334e-07
1,"hasnt",0.000116697340547783
2,"hasnt",8.80706538013056e-07
3,"hasnt",8.87806159954261e-07
4,"hasnt",8.63146410346709e-07
5,"hasnt",1.76042759948093e-05
6,"hasnt",9.00372033724334e-07
1,"oneplus",8.90819393494524e-07
2,"oneplus",8.80706538013056e-07
3,"oneplus",8.96684221553803e-05
4,"oneplus",0.000121703643858886
5,"oneplus",8.38298856895678e-07
6,"oneplus",9.00372033724334e-07
1,"8t",4.54317890682208e-05
2,"8t",8.80706538013056e-07
3,"8t",8.87806159954261e-07
4,"8t",8.63146410346709e-07
5,"8t",8.38298856895678e-07
6,"8t",9.00372033724334e-07
1,"management",8.90819393494524e-07
2,"management",8.80706538013056e-07
3,"management",0.000160692914951721
4,"management",8.63146410346709e-07
5,"management",8.38298856895678e-07
6,"management",9.00372033724334e-07
1,"compensation",8.90819393494524e-07
2,"compensation",8.01442949591881e-05
3,"compensation",8.87806159954261e-07
4,"compensation",8.63146410346709e-07
5,"compensation",9.22128742585246e-06
6,"compensation",9.00372033724334e-07
1,"nine",8.90819393494524e-07
2,"nine",0.000960850832972244
3,"nine",8.87806159954261e-07
4,"nine",8.63146410346709e-07
5,"nine",8.38298856895678e-07
6,"nine",9.00372033724334e-07
1,"profit",8.90819393494524e-07
2,"profit",6.25301641989269e-05
3,"profit",8.87806159954261e-07
4,"profit",8.63146410346709e-07
5,"profit",8.38298856895678e-07
6,"profit",4.59189737199411e-05
1,"sites",8.90819393494524e-07
2,"sites",8.80706538013056e-07
3,"sites",8.87806159954261e-07
4,"sites",8.63146410346709e-07
5,"sites",5.95192188395932e-05
6,"sites",9.00372033724334e-07
1,"ya'll",8.90819393494524e-07
2,"ya'll",5.37230988187964e-05
3,"ya'll",8.87806159954261e-07
4,"ya'll",8.63146410346709e-07
5,"ya'll",8.38298856895678e-07
6,"ya'll",9.00372033724334e-07
1,"istg",1.8707207263385e-05
2,"istg",8.80706538013056e-07
3,"istg",8.87806159954261e-07
4,"istg",8.63146410346709e-07
5,"istg",1.76042759948093e-05
6,"istg",9.90409237096768e-06
1,"legit",8.90819393494524e-07
2,"legit",8.80706538013056e-07
3,"legit",9.85464837549228e-05
4,"legit",8.63146410346709e-07
5,"legit",8.38298856895678e-07
6,"legit",9.00372033724334e-07
1,"mental",8.90819393494524e-07
2,"mental",8.80706538013056e-07
3,"mental",8.96684221553803e-05
4,"mental",8.63146410346709e-07
5,"mental",8.38298856895678e-07
6,"mental",9.00372033724334e-07
1,"breakdown",8.90819393494524e-07
2,"breakdown",8.80706538013056e-07
3,"breakdown",4.52781141576672e-05
4,"breakdown",8.63146410346709e-07
5,"breakdown",8.38298856895678e-07
6,"breakdown",9.00372033724334e-07
1,"prior",8.90819393494524e-07
2,"prior",8.80706538013056e-07
3,"prior",8.87806159954261e-07
4,"prior",0.000251175605410892
5,"prior",8.38298856895678e-07
6,"prior",9.90409237096768e-06
1,"hid",8.90819393494524e-07
2,"hid",8.80706538013056e-07
3,"hid",8.87806159954261e-07
4,"hid",3.53890028242151e-05
5,"hid",8.38298856895678e-07
6,"hid",3.69152533826978e-05
1,"weather",8.90819393494524e-07
2,"weather",8.80706538013056e-07
3,"weather",9.85464837549228e-05
4,"weather",8.63146410346709e-07
5,"weather",8.38298856895678e-07
6,"weather",9.00372033724334e-07
1,"rap",8.90819393494524e-07
2,"rap",9.68777191814362e-06
3,"rap",8.87806159954261e-07
4,"rap",8.63146410346709e-07
5,"rap",8.38298856895678e-07
6,"rap",0.000334038024511728
1,"pocket",8.90819393494524e-07
2,"pocket",8.80706538013056e-07
3,"pocket",8.87806159954261e-07
4,"pocket",0.000216649748997024
5,"pocket",8.38298856895678e-07
6,"pocket",9.00372033724334e-07
1,"difficulty",0.000161238310222509
2,"difficulty",8.80706538013056e-07
3,"difficulty",8.87806159954261e-07
4,"difficulty",8.63146410346709e-07
5,"difficulty",9.22128742585246e-06
6,"difficulty",9.00372033724334e-07
1,"russian",8.90819393494524e-07
2,"russian",8.80706538013056e-07
3,"russian",8.87806159954261e-07
4,"russian",8.63146410346709e-07
5,"russian",8.38298856895678e-07
6,"russian",0.000144959897429618
1,"simplify",8.90819393494524e-07
2,"simplify",2.73019026784047e-05
3,"simplify",8.87806159954261e-07
4,"simplify",8.63146410346709e-07
5,"simplify",8.38298856895678e-07
6,"simplify",1.8907812708211e-05
1,"jumping",8.90819393494524e-07
2,"jumping",8.80706538013056e-07
3,"jumping",2.75219909585821e-05
4,"jumping",8.71777874450176e-05
5,"jumping",1.76042759948093e-05
6,"jumping",9.00372033724334e-07
1,"existent",8.90819393494524e-07
2,"existent",8.01442949591881e-05
3,"existent",8.87806159954261e-07
4,"existent",8.63146410346709e-07
5,"existent",8.38298856895678e-07
6,"existent",1.8907812708211e-05
1,"clumsy",8.90819393494524e-07
2,"clumsy",9.68777191814362e-06
3,"clumsy",2.75219909585821e-05
4,"clumsy",8.63146410346709e-07
5,"clumsy",8.38298856895678e-07
6,"clumsy",9.90409237096768e-06
1,"weirdly",8.90819393494524e-07
2,"weirdly",1.84948372982742e-05
3,"weirdly",4.52781141576672e-05
4,"weirdly",1.81260746172809e-05
5,"weirdly",8.38298856895678e-07
6,"weirdly",9.00372033724334e-07
1,"center",8.90819393494524e-07
2,"center",1.84948372982742e-05
3,"center",9.76586775949687e-06
4,"center",0.000173492428479689
5,"center",8.38298856895678e-07
6,"center",9.00372033724334e-07
1,"aka",8.90819393494524e-07
2,"aka",8.80706538013056e-07
3,"aka",8.07903605558377e-05
4,"aka",8.63146410346709e-07
5,"aka",8.38298856895678e-07
6,"aka",9.00372033724334e-07
1,"tiresome",9.79901332843977e-06
2,"tiresome",8.80706538013056e-07
3,"tiresome",2.75219909585821e-05
4,"tiresome",1.81260746172809e-05
5,"tiresome",8.38298856895678e-07
6,"tiresome",9.00372033724334e-07
1,"flagship",3.65235951332755e-05
2,"flagship",8.80706538013056e-07
3,"flagship",8.87806159954261e-07
4,"flagship",4.40204669276821e-05
5,"flagship",9.22128742585246e-06
6,"flagship",9.00372033724334e-07
1,"november",8.90819393494524e-07
2,"november",0.00010656549109958
3,"november",8.87806159954261e-07
4,"november",3.53890028242151e-05
5,"november",8.38298856895678e-07
6,"november",9.00372033724334e-07
1,"significant",9.79901332843977e-06
2,"significant",8.89513603393186e-05
3,"significant",8.87806159954261e-07
4,"significant",9.4946105138138e-06
5,"significant",8.38298856895678e-07
6,"significant",9.00372033724334e-07
1,"safety",9.79901332843977e-06
2,"safety",4.49160334386658e-05
3,"safety",8.87806159954261e-07
4,"safety",8.63146410346709e-07
5,"safety",8.38298856895678e-07
6,"safety",9.00372033724334e-07
1,"heaven",8.90819393494524e-07
2,"heaven",8.80706538013056e-07
3,"heaven",5.41561757572099e-05
4,"heaven",8.63146410346709e-07
5,"heaven",8.38298856895678e-07
6,"heaven",9.00372033724334e-07
1,"foot",8.90819393494524e-07
2,"foot",8.80706538013056e-07
3,"foot",8.87806159954261e-07
